% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4354883 +3.971062187e+02 +3.971062187e+02 -6.498378131e+01 -6.498378131e+01 +6.9386e-01 +2.1661e+00 -1.2312e+00 -3.7739e+00 +2.2388e+00 +3.7452e+00 -1.3647e+00 +2.9911e+00 +9.2574e-01 -3.4612e+00 +7.0598e-01 -3.7396e+00 -2.6542e-01 -4.8659e+00 +9.5323e-01 -3.9514e+00 -1.9330e+00 +1.8088e+00 +2.2789e+00 +5.2255e-01
6409825 +3.655007825e+02 +3.655007825e+02 -9.658921749e+01 -9.658921749e+01 -2.3243e+00 +3.8710e+00 +1.2829e+00 +2.0617e+00 +1.3518e+00 -8.6752e-02 +1.9689e+00 +2.2890e+00 +7.8824e-01 -1.0683e-01 +2.1511e+00 -4.3893e+00 -3.5373e+00 -4.9824e+00 +1.0314e+00 -4.3592e+00 -8.2378e-01 +1.9584e+00 +1.3486e+00 +1.4172e+00
29582672 +3.623625912e+02 +3.623625912e+02 -9.972740881e+01 -9.972740881e+01 -4.3620e+00 +2.6718e+00 -2.7885e+00 +3.7583e+00 +6.4685e-01 +3.5867e+00 +5.3389e-01 +3.8944e+00 +1.7957e+00 -1.4688e+00 +2.0622e+00 -3.2046e+00 -1.0821e+00 -3.4396e+00 -1.2296e+00 -3.5180e+00 -1.3774e+00 +2.3207e+00 +2.2418e+00 +1.9305e+00
38860854 +3.326942188e+02 +3.326942188e+02 -1.293957812e+02 -1.293957812e+02 +1.7189e-01 +2.3559e+00 -3.8827e+00 -3.3491e-01 -6.5960e-01 +3.7741e+00 +1.1459e+00 -1.8579e-01 +3.0496e-01 +2.9301e+00 +1.7484e+00 -2.5639e+00 -1.0055e+00 -3.9231e+00 +9.6975e-01 -2.8123e+00 +4.1544e-01 +2.6344e+00 +9.8565e-01 +1.5404e+00
45770685 +3.166810953e+02 +3.166810953e+02 -1.454089047e+02 -1.454089047e+02 -5.9094e-01 +4.3771e+00 -3.6757e-01 -1.0028e+00 +1.1989e+00 +4.5644e+00 -2.7673e-01 +1.2704e+00 +2.6692e-01 -7.5454e-01 +2.7516e+00 -3.9176e+00 -1.0539e-03 -3.6613e+00 +1.3195e+00 -3.6926e+00 +1.2125e-01 +1.7414e+00 +2.4321e+00 +2.2842e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.324097154e+03 +9.324097154e+03 +9.401757154e+03 +9.401757154e+03 +1.2096e+00 +1.0097e+00 -6.5951e-01 -2.8476e+00 -2.6051e+00 +4.9380e+00 +4.8643e+00 -4.2829e+00 -4.0854e+00 +3.9120e+00 +2.7383e+00 +3.8344e+00 +3.6492e+00 -4.5640e-02 +1.8681e+00 +4.6796e+00 -1.2352e+00 +1.1773e+00 +2.4307e+00 +3.5896e-02
3 +6.651870179e+03 +6.651870179e+03 +6.729530179e+03 +6.729530179e+03 +4.3859e+00 -8.8939e-01 -2.4739e+00 +8.7612e-01 +2.5830e+00 -7.1611e-01 +7.3171e-01 +1.3745e+00 -2.6020e+00 -3.9444e+00 +2.2064e+00 +7.5776e-01 -3.3763e+00 -1.2835e+00 -4.4263e-01 +1.3461e+00 +3.0063e+00 +4.8730e+00 -1.2089e-01 -3.1775e+00
7 +6.045235950e+03 +6.045235950e+03 +6.122895950e+03 +6.122895950e+03 -1.6399e+00 -2.6007e+00 -4.3405e+00 -4.6469e+00 +1.8679e+00 -1.6190e+00 +2.0619e+00 +7.3886e-01 +3.6094e+00 -3.6675e+00 +3.1035e-02 +3.3028e+00 -3.9955e+00 +1.7253e+00 +4.5375e+00 +1.9961e+00 -7.1671e-01 -4.9500e+00 +3.6415e+00 +8.5846e-01
9 +4.025402614e+03 +4.025402614e+03 +4.103062614e+03 +4.103062614e+03 -4.2134e+00 +1.1763e+00 +4.7382e-01 +4.5127e+00 +2.5692e+00 -1.2681e+00 +2.2998e+00 +3.2791e+00 +1.3948e+00 -4.7798e-01 -4.5392e+00 +4.3931e+00 -4.6811e-01 -1.7244e+00 +4.8281e+00 -3.4770e+00 -4.8083e-01 -2.2868e+00 -1.4874e+00 -3.7134e+00
15 +3.350458633e+03 +3.350458633e+03 +3.428118633e+03 +3.428118633e+03 -3.0835e+00 -4.9187e+00 -2.2101e+00 -1.1695e+00 -1.7724e+00 -1.5224e+00 +4.0072e+00 -4.1233e+00 -4.5071e+00 +1.2998e+00 -4.2637e-01 -1.2505e+00 -3.7078e+00 -1.9218e+00 +3.0775e+00 -6.0202e-01 -5.6390e-01 -7.8629e-01 -3.2249e+00 -7.2179e-01
20 +2.456554097e+03 +2.456554097e+03 +2.534214097e+03 +2.534214097e+03 -1.0749e+00 -2.8612e+00 -4.9644e+00 +1.3141e-01 -2.5586e+00 -1.0604e-01 +2.4957e+00 -3.1343e+00 -2.1858e+00 -4.6208e+00 -1.8793e+00 +4.1940e+00 -1.8864e+00 +1.9979e+00 -4.4265e+00 +1.2049e+00 +9.6199e-01 +1.9207e+00 -1.6950e+00 +1.4220e+00
29 +2.233492776e+03 +2.233492776e+03 +2.311152776e+03 +2.311152776e+03 -2.5100e+00 -1.6905e+00 +5.8024e-01 -8.5141e-01 -8.8639e-03 +3.1241e+00 +2.0407e+00 +3.0017e+00 -7.9753e-01 +2.6485e-01 -1.8601e+00 -1.1705e+00 -1.7661e+00 -1.5615e+00 +4.4618e+00 +3.7270e-01 -3.2247e+00 -4.0931e+00 +1.9891e+00 -4.3013e+00
30 +9.669430088e+02 +9.669430088e+02 +1.044603009e+03 +1.044603009e+03 +1.7064e+00 +2.9477e+00 +1.4395e+00 -5.3595e-01 -4.1539e+00 -2.1339e+00 -2.6044e-01 -3.4434e+00 -1.7720e+00 +3.2848e+00 +2.4580e+00 +1.0083e+00 -1.5579e+00 -2.4723e+00 -2.6936e+00 +1.1577e+00 +2.4823e-01 +9.7772e-01 -3.8072e-01 -3.8932e-01
52 +8.497094313e+02 +8.497094313e+02 +9.273694313e+02 +9.273694313e+02 +2.5554e+00 -1.4251e+00 -1.8195e-01 -8.3705e-02 -2.6476e-01 -3.6169e+00 +1.3880e+00 -3.9449e+00 -2.0124e+00 +4.8901e-01 +2.4592e+00 +3.5513e-01 -1.5690e+00 -4.4502e+00 +1.6150e+00 +4.3576e-02 -1.1788e+00 -3.4424e+00 -1.2675e+00 +3.0734e-01
204 +7.452504597e+02 +7.452504597e+02 +8.229104597e+02 +8.229104597e+02 -2.5506e+00 -4.9538e+00 -4.6864e+00 -2.7770e+00 +1.0523e+00 +3.4058e+00 -3.8490e+00 -1.5845e+00 -4.3397e+00 -1.1152e+00 +2.1393e+00 +1.9260e+00 -2.1789e+00 +1.8281e+00 +2.1501e-02 -2.8604e-01 +1.5416e-01 -4.7090e+00 +2.0632e+00 -1.0901e+00
1829 +7.157850228e+02 +7.157850228e+02 +7.934450228e+02 +7.934450228e+02 +2.2770e+00 -2.5954e+00 -1.6543e+00 -4.3173e+00 -2.7324e+00 -3.0272e+00 -3.3585e-01 -1.0089e+00 -1.7724e+00 +7.2551e-01 +2.8441e+00 +1.7155e+00 -4.1649e+00 -4.6485e+00 +2.5580e+00 +1.4772e+00 -5.6551e-01 +1.3925e+00 +7.1303e-01 -3.0567e+00
4532 +7.035005051e+02 +7.035005051e+02 +7.811605051e+02 +7.811605051e+02 -4.3013e+00 +4.4330e+00 +1.0549e+00 +3.2791e+00 -5.2884e-01 -2.9862e-01 -8.8673e-01 +2.4011e+00 -4.6629e+00 -3.8954e-01 +7.4426e-01 -2.3914e+00 -1.8808e+00 -4.9784e+00 +3.1080e+00 +1.4689e+00 -4.2327e+00 -1.9814e+00 +2.7012e+00 -3.9632e+00
5037 +6.819477447e+02 +6.819477447e+02 +7.596077447e+02 +7.596077447e+02 -4.0651e+00 -2.4765e+00 -3.4087e+00 +3.0172e+00 +8.5029e-01 +3.7048e+00 +2.7746e-01 -1.0585e+00 -4.6492e+00 +1.5306e-01 -3.0242e+00 +6.3262e-01 -4.6674e+00 -2.1296e+00 +1.5767e-01 -5.3619e-01 +2.8097e-01 -8.1511e-01 +2.2737e+00 -2.2695e+00
5382 +5.791474254e+02 +5.791474254e+02 +6.568074254e+02 +6.568074254e+02 -1.7687e+00 +3.3290e+00 -4.4643e+00 -4.1494e-01 +1.3248e+00 +6.4966e-01 -6.1367e-01 -4.2805e+00 -1.7360e+00 +1.7491e-01 +2.4133e+00 -3.0679e+00 +3.5198e-01 +6.0203e-01 -3.5086e-01 +3.3789e-01 -1.3973e+00 -1.3257e+00 +2.8834e+00 -4.2354e+00
6571 +5.681445339e+02 +5.681445339e+02 +6.458045339e+02 +6.458045339e+02 +1.8377e+00 +3.0969e+00 -3.4498e-01 +4.2579e+00 +4.4306e-01 +1.1649e+00 -6.4412e-01 +2.4684e+00 -7.9214e-01 +2.6577e-01 +2.6670e+00 -6.1067e-01 +2.7079e-01 -3.6236e+00 -2.2456e+00 +8.7247e-01 -2.0978e-01 -3.8997e+00 +1.3185e+00 -1.1059e+00
16428 +4.573317788e+02 +4.573317788e+02 +5.349917788e+02 +5.349917788e+02 +3.4023e-01 -1.1643e+00 -1.7413e+00 +2.4308e+00 -4.2396e+00 +1.2033e+00 -2.0245e+00 +8.9243e-01 -1.6920e+00 -1.6367e+00 +1.9110e+00 +2.3009e+00 -1.4765e+00 -1.7787e+00 +2.8877e+00 +3.7226e+00 +5.2309e-01 -3.0681e+00 +2.0366e+00 -7.2512e-01
94961 +4.256871379e+02 +4.256871379e+02 +5.033471379e+02 +5.033471379e+02 -5.4604e-01 +3.5636e+00 +7.0529e-01 +2.6194e-01 +1.4095e+00 -7.0313e-01 -6.5082e-01 -1.5014e+00 -3.5784e+00 -3.6167e+00 +1.1423e+00 +1.6722e+00 -3.2451e-01 -4.4947e+00 +1.3077e+00 +2.2438e+00 -1.4497e+00 -3.3167e+00 +2.6723e+00 -1.8380e+00
1979902 +3.911161816e+02 +3.911161816e+02 +4.687761816e+02 +4.687761816e+02 +2.4613e+00 +4.3421e+00 -4.6690e-01 +2.8923e+00 +1.3192e+00 -4.0126e+00 -2.8136e+00 +2.8831e-01 -1.0249e-01 -2.1051e+00 +2.6980e+00 -2.4413e-01 -2.8437e+00 -2.5976e+00 +2.7931e+00 +3.0819e+00 -7.7220e-01 -1.2237e+00 +1.7523e+00 -2.2908e+00
10879098 +3.543145191e+02 +3.543145191e+02 +4.319745191e+02 +4.319745191e+02 -1.4073e+00 -2.5686e+00 -1.6809e-01 -2.7121e+00 +2.0787e+00 -4.1369e+00 -3.7007e-01 -1.0090e+00 -3.3175e+00 -3.3377e+00 +3.1159e+00 +1.1665e+00 +3.8542e-01 -2.8558e+00 +2.8748e+00 -7.7042e-02 +3.2574e-01 -2.3964e+00 +1.0173e+00 -2.7712e+00
57538582 +3.419245165e+02 +3.419245165e+02 +4.195845165e+02 +4.195845165e+02 +1.8589e+00 -7.1845e-01 -1.5693e+00 +3.9205e+00 +1.5835e+00 -1.9257e+00 +8.5437e-01 -4.7025e-01 -3.0763e+00 -2.1035e+00 +2.8073e+00 +3.1991e+00 -1.1887e-01 -2.2337e+00 +8.6339e-01 +1.4209e+00 -9.1477e-01 -2.9502e+00 +1.2579e+00 -4.9519e+00
58903257 +3.309991082e+02 +3.309991082e+02 +4.086591082e+02 +4.086591082e+02 +2.3264e-01 +1.3948e+00 -1.5252e+00 +3.6998e+00 -2.5677e+00 -1.1708e+00 -4.3994e-01 -7.4740e-01 -8.5965e-01 -2.0562e+00 +7.7563e-02 +1.3026e+00 -5.2953e-01 -2.5632e+00 +2.3474e+00 +6.5217e-01 +2.9300e-01 -3.2375e+00 +2.3969e+00 -4.2448e+00
86072768 +3.231939980e+02 +3.231939980e+02 +4.008539980e+02 +4.008539980e+02 -1.4432e+00 -2.4590e+00 -3.8111e+00 +3.7399e+00 +9.6331e-01 +6.7764e-01 -3.8677e-01 +7.8192e-01 +1.7648e-01 -4.0158e-01 +5.2680e-01 +2.0875e+00 -2.9331e-01 -2.2841e+00 +2.7446e+00 +9.0213e-01 +3.7380e-01 -2.4906e+00 +2.2558e+00 -4.0272e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.367841713e+03 +2.367841713e+03 +2.483521713e+03 +2.483521713e+03 +3.1305e+00 -3.4551e+00 +2.6103e+00 +2.4582e+00 +1.3898e+00 +3.1578e+00 -3.7627e+00 +4.7557e+00 -1.7157e+00 -2.7618e+00 -1.9733e-01 +6.3010e-01 +3.3899e+00 +1.2882e+00 -4.2037e+00 +1.2863e+00 +1.4010e+00 +1.9379e+00 +1.6108e+00 +1.5091e+00
2 +1.425655632e+03 +1.425655632e+03 +1.541335632e+03 +1.541335632e+03 -4.4580e-01 +1.1481e+00 -3.7623e-01 +3.1269e+00 -3.4649e+00 +3.5322e+00 +1.1871e+00 +3.2927e+00 +4.6844e+00 -4.1505e+00 +1.5554e+00 -3.0448e+00 -9.8073e-01 -3.2488e+00 +7.3268e-01 -1.0187e+00 -1.3871e+00 -2.2202e+00 +2.1144e+00 +4.8956e+00
22 +1.044150667e+03 +1.044150667e+03 +1.159830667e+03 +1.159830667e+03 -3.6318e+00 -4.9866e+00 -3.3715e+00 +3.5939e+00 -4.1372e+00 +1.5868e+00 +3.9218e+00 +1.1960e+00 -3.6688e-01 +4.5135e+00 -6.0175e-01 -7.6953e-01 -1.0743e+00 -1.8928e+00 +2.3488e+00 -1.7707e+00 -9.4682e-01 +2.0657e+00 +3.5441e-01 +2.2290e+00
68 +7.906315018e+02 +7.906315018e+02 +9.063115018e+02 +9.063115018e+02 +2.0033e+00 -4.4014e+00 -2.9620e+00 +1.4078e+00 +1.2298e-01 -3.9424e+00 +2.3311e+00 -2.5489e-01 -3.7069e+00 -6.2429e-01 -7.1889e-01 -2.7124e+00 -1.0159e+00 +1.3652e+00 +6.2760e-02 -3.8261e-01 +3.2639e-01 -1.8086e-01 +3.8525e-01 +8.0779e-01
1325 +7.579340464e+02 +7.579340464e+02 +8.736140464e+02 +8.736140464e+02 -4.4689e-01 -3.5603e+00 +3.2700e-01 -2.8125e-01 -3.0331e+00 +8.3256e-01 +4.7207e-01 +3.3958e+00 +2.6513e+00 -7.9401e-01 -1.2681e-02 -4.1623e+00 -1.9813e-01 -3.2629e+00 +5.0461e-01 +1.7530e+00 -3.4255e+00 +3.3083e+00 +8.4451e-01 -6.3009e-01
2729 +6.865584813e+02 +6.865584813e+02 +8.022384813e+02 +8.022384813e+02 +1.9529e+00 -7.7499e-01 -2.3998e+00 +2.9659e+00 +1.9726e+00 -1.9080e+00 +3.4125e+00 +1.7191e+00 -3.5077e-01 -1.4995e+00 -2.6854e-01 -2.0371e+00 -3.2602e+00 -1.7632e+00 -3.2888e+00 -1.5927e+00 -8.6434e-01 +3.0235e+00 +2.7897e+00 -3.5364e+00
4424 +6.120159947e+02 +6.120159947e+02 +7.276959947e+02 +7.276959947e+02 +1.9031e+00 -1.5532e+00 -1.7733e+00 -1.4932e+00 +1.2200e+00 -4.6891e+00 +1.5058e+00 -1.9262e-01 +2.7465e+00 -2.6747e+00 +1.9788e+00 -3.1803e+00 +2.0520e+00 -3.9610e+00 -2.0634e+00 -1.3742e-01 -1.1575e-01 +1.8564e+00 +3.5610e-01 -7.2610e-01
19973 +5.630719427e+02 +5.630719427e+02 +6.787519427e+02 +6.787519427e+02 -2.7028e+00 +2.8447e+00 -1.3283e+00 +4.7846e+00 -2.6626e+00 -4.4171e+00 +8.1698e-01 +2.2816e+00 +3.2534e+00 +1.7865e+00 +2.1244e+00 -6.8634e-01 +1.5315e+00 +3.8561e+00 +1.4238e+00 -1.8910e+00 -1.7200e+00 +3.1632e+00 -2.2592e-01 -1.7060e+00
64217 +5.200271777e+02 +5.200271777e+02 +6.357071777e+02 +6.357071777e+02 -2.5797e+00 -6.5329e-01 +5.8525e-01 +3.7121e+00 -2.6176e-02 +1.3149e+00 +2.6135e+00 +5.8113e-01 -4.1109e-01 -2.9258e+00 +2.5197e+00 -2.7408e+00 -1.1053e-01 +3.8516e+00 +2.2295e+00 -3.8945e-01 +4.0755e-01 +1.2700e+00 +1.4220e+00 -1.9442e+00
180183 +4.787450031e+02 +4.787450031e+02 +5.944250031e+02 +5.944250031e+02 -7.9361e-01 -1.8651e+00 -1.5871e+00 +1.7852e+00 -5.0887e-01 -2.3044e+00 -1.2554e+00 +1.1431e+00 +1.8203e+00 -4.8032e-01 -6.4801e-01 +1.3794e-01 +5.0234e-01 -1.0756e+00 +1.3827e+00 -1.6602e+00 -2.0388e-01 +3.7526e+00 +1.0424e+00 -1.6427e+00
184550 +4.541301494e+02 +4.541301494e+02 +5.698101494e+02 +5.698101494e+02 +1.7259e+00 -6.8520e-01 -2.9617e+00 +2.1567e+00 -8.5638e-01 -2.4657e-01 +2.7132e+00 +4.2965e+00 +2.0825e+00 -4.7502e-01 +1.5579e+00 -3.6210e+00 +2.2021e+00 +4.8258e+00 +3.6052e-01 -2.0592e-01 +5.7833e-01 +3.4523e+00 +2.2880e+00 -2.3441e-01
692918 +4.400454816e+02 +4.400454816e+02 +5.557254816e+02 +5.557254816e+02 -4.5444e+00 +7.7063e-01 -2.4683e+00 +3.1263e+00 -6.1530e-01 +1.2541e+00 +1.0396e+00 +1.2251e+00 +4.0021e+00 +1.0269e+00 +1.4137e+00 -1.2602e+00 +2.4011e+00 -4.3530e-02 +1.5438e+00 +5.5701e-01 -2.4020e+00 +4.7392e+00 +2.1161e+00 -1.8635e+00
2410306 +3.925514571e+02 +3.925514571e+02 +5.082314571e+02 +5.082314571e+02 +5.0821e-01 -2.6026e+00 +1.1280e-01 -2.2830e+00 -2.1845e+00 -4.0283e+00 +1.4006e+00 +4.0961e+00 +3.5660e+00 +1.5384e+00 +3.3206e+00 -2.7091e+00 +2.5621e+00 +4.4433e-01 -1.7515e-01 -1.1910e+00 -1.8616e+00 +2.9240e+00 +3.5264e+00 -1.6350e+00
3106713 +3.762603701e+02 +3.762603701e+02 +4.919403701e+02 +4.919403701e+02 +1.4573e+00 +2.0391e+00 +3.2383e-01 -1.3378e+00 +3.2448e+00 -4.8571e+00 +2.7720e+00 -1.0451e+00 +1.4025e+00 -8.3040e-01 +3.0634e+00 +1.0401e+00 +3.4411e+00 +6.6000e-01 +1.0691e+00 +1.4979e+00 -4.3266e-01 +3.3527e+00 +1.9676e+00 -5.5032e-01
7366380 +3.609021953e+02 +3.609021953e+02 +4.765821953e+02 +4.765821953e+02 +9.0515e-01 -6.5035e-01 -4.6073e+00 +3.8546e+00 +3.1378e+00 -2.4869e+00 +3.0424e+00 +1.1929e+00 +3.4119e+00 +2.1060e+00 +2.1912e+00 -4.9569e+00 +2.7420e+00 -1.0307e+00 +9.9859e-01 +1.4845e+00 -8.8190e-01 +2.5810e+00 +2.4703e+00 +1.3035e-02
19568558 +3.401533896e+02 +3.401533896e+02 +4.558333896e+02 +4.558333896e+02 -4.2483e-01 -3.6742e+00 -1.4235e+00 -4.9248e-02 -8.6914e-01 -3.0364e+00 +3.0055e+00 +3.0297e+00 +2.8243e+00 -2.5178e+00 +1.5042e+00 -3.3553e+00 +2.3870e+00 -2.1044e+00 +6.1339e-01 -1.2003e+00 -1.1462e+00 +2.1520e+00 +2.6784e+00 -9.8766e-01
68493206 +3.179829410e+02 +3.179829410e+02 +4.336629410e+02 +4.336629410e+02 +1.2269e+00 +1.7430e-01 -1.0473e+00 +1.2465e+00 +1.9747e+00 -2.8186e+00 +2.5369e+00 +3.2568e+00 +7.7652e-01 -3.6415e+00 +1.1072e+00 -3.3243e+00 +3.6026e+00 +1.9923e-01 +2.0402e+00 -3.3202e-01 +2.9969e-01 +4.4659e+00 +6.6917e-01 -3.3073e-01
78861136 +3.077750672e+02 +3.077750672e+02 +4.234550672e+02 +4.234550672e+02 +1.1758e+00 -2.1175e+00 -8.2324e-02 +2.2241e+00 +1.0183e+00 -3.1862e+00 -4.6988e-02 +3.4865e+00 +3.0789e+00 -1.4167e+00 +1.8794e+00 -3.3784e+00 +2.9102e+00 +1.1650e+00 +8.8461e-01 -1.8086e+00 -1.1377e+00 +3.9617e+00 +8.1764e-01 +2.5295e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.314699607e+03 +7.314699607e+03 +7.310989607e+03 +7.310989607e+03 -3.8970e+00 -2.0271e+00 -1.1575e+00 +4.9169e+00 -1.1936e+00 +3.8503e+00 +4.2882e+00 -3.5394e+00 +4.2454e+00 +9.4803e-01 -4.1979e+00 +3.8007e+00 -1.3348e+00 +2.9052e-01 +1.7914e+00 +2.4035e+00 -1.6784e+00 -3.6052e+00 -1.3832e+00 +3.7474e+00
2 +2.634231759e+03 +2.634231759e+03 +2.630521759e+03 +2.630521759e+03 -3.1469e+00 +6.6712e-01 +8.1150e-02 -2.9935e+00 +7.8693e-01 -1.6613e+00 +2.1576e+00 -3.1991e+00 -3.5544e+00 -2.2656e+00 +1.4947e+00 +3.5388e+00 +8.0275e-01 +3.5071e+00 -3.6334e+00 +1.5522e+00 -3.7683e+00 -2.4247e-01 -4.1355e-01 +4.5362e+00
10 +1.427484477e+03 +1.427484477e+03 +1.423774477e+03 +1.423774477e+03 -1.8810e+00 +2.0586e+00 -3.3731e+00 +6.5509e-01 +2.6304e+00 +1.1920e+00 +6.6090e-01 -4.8822e+00 -4.5272e+00 -7.6849e-01 -3.4283e+00 +3.4417e-02 -4.1928e+00 +3.6162e+00 -4.0438e+00 -3.0660e+00 +1.0791e+00 +9.4085e-01 -1.6089e+00 -2.6057e+00
21 +1.362360634e+03 +1.362360634e+03 +1.358650634e+03 +1.358650634e+03 +2.7988e+00 +1.4864e+00 -4.9636e+00 +3.6766e+00 -3.1915e+00 +4.4206e-01 -2.4182e+00 -2.7093e-01 +2.5133e+00 +4.3688e+00 +8.8117e-01 -2.0244e+00 -3.7174e+00 -1.5402e+00 +1.1700e+00 -4.8539e+00 -3.7153e-01 +3.2730e+00 -1.4427e+00 +2.5486e-01
44 +1.184604490e+03 +1.184604490e+03 +1.180894490e+03 +1.180894490e+03 +2.5400e+00 +4.1161e+00 +3.0215e+00 +3.8661e-01 -4.2474e+00 -2.3766e+00 -2.6755e-01 +2.7458e+00 -4.7712e+00 -4.6412e+00 +7.1921e-03 +4.4327e+00 -1.2432e+00 +1.9616e-01 -2.5361e+00 -4.2834e+00 +1.1222e+00 -2.2514e-01 +1.0283e+00 -2.7377e+00
